user,ILD,model
784,0.7,CF (KNNBasic)
770,0.7,CF (KNNBasic)
788,0.7,CF (KNNBasic)
789,0.7,CF (KNNBasic)
790,0.7,CF (KNNBasic)
787,0.7,CF (KNNBasic)
783,0.7,CF (KNNBasic)
785,0.7,CF (KNNBasic)
794,0.7,CF (KNNBasic)
781,0.6955555555555556,CF (KNNBasic)
796,0.7,CF (KNNBasic)
795,0.8333333333333334,CF (KNNBasic)
793,0.7111111111111111,CF (KNNBasic)
798,0.7,CF (KNNBasic)
791,0.7,CF (KNNBasic)
802,0.7,CF (KNNBasic)
800,0.7,CF (KNNBasic)
804,0.7,CF (KNNBasic)
803,0.7,CF (KNNBasic)
775,0.7,CF (KNNBasic)
792,0.7037037037037037,CF (KNNBasic)
799,0.7,CF (KNNBasic)
805,0.7,CF (KNNBasic)
806,0.7,CF (KNNBasic)
807,0.7,CF (KNNBasic)
797,0.7,CF (KNNBasic)
801,0.7,CF (KNNBasic)
809,0.7,CF (KNNBasic)
815,0.7,CF (KNNBasic)
817,0.7,CF (KNNBasic)
821,0.7888888888888889,CF (KNNBasic)
818,0.7,CF (KNNBasic)
814,0.7888888888888889,CF (KNNBasic)
812,0.7,CF (KNNBasic)
823,0.7,CF (KNNBasic)
825,0.7,CF (KNNBasic)
827,0.7,CF (KNNBasic)
829,0.7,CF (KNNBasic)
811,0.7,CF (KNNBasic)
830,0.7,CF (KNNBasic)
826,0.7,CF (KNNBasic)
831,0.7,CF (KNNBasic)
819,0.7,CF (KNNBasic)
828,0.7,CF (KNNBasic)
808,0.7,CF (KNNBasic)
835,0.7,CF (KNNBasic)
833,0.7,CF (KNNBasic)
836,0.7,CF (KNNBasic)
816,0.6444444444444444,CF (KNNBasic)
838,0.7,CF (KNNBasic)
839,0.7,CF (KNNBasic)
840,0.7,CF (KNNBasic)
832,0.7,CF (KNNBasic)
810,0.7,CF (KNNBasic)
844,0.7,CF (KNNBasic)
843,0.7,CF (KNNBasic)
834,0.7,CF (KNNBasic)
846,0.7,CF (KNNBasic)
837,0.7,CF (KNNBasic)
813,0.7648148148148148,CF (KNNBasic)
842,0.7,CF (KNNBasic)
847,0.6888888888888889,CF (KNNBasic)
848,0.7,CF (KNNBasic)
822,0.7251851851851852,CF (KNNBasic)
852,0.7111111111111111,CF (KNNBasic)
851,0.7,CF (KNNBasic)
849,0.7888888888888889,CF (KNNBasic)
854,0.7,CF (KNNBasic)
850,0.7,CF (KNNBasic)
858,0.7,CF (KNNBasic)
853,0.7,CF (KNNBasic)
855,0.7111111111111111,CF (KNNBasic)
824,0.7,CF (KNNBasic)
845,0.7648148148148148,CF (KNNBasic)
841,0.7,CF (KNNBasic)
859,0.7,CF (KNNBasic)
862,0.7111111111111111,CF (KNNBasic)
856,0.7,CF (KNNBasic)
820,0.7,CF (KNNBasic)
863,0.7,CF (KNNBasic)
860,0.7,CF (KNNBasic)
857,0.7,CF (KNNBasic)
864,0.7,CF (KNNBasic)
865,0.7,CF (KNNBasic)
868,0.7,CF (KNNBasic)
867,0.7,CF (KNNBasic)
861,0.6796296296296296,CF (KNNBasic)
870,0.7,CF (KNNBasic)
871,0.7,CF (KNNBasic)
875,0.7,CF (KNNBasic)
876,0.7,CF (KNNBasic)
872,0.7,CF (KNNBasic)
866,0.7648148148148148,CF (KNNBasic)
877,0.7,CF (KNNBasic)
873,0.7,CF (KNNBasic)
880,0.7,CF (KNNBasic)
878,0.7,CF (KNNBasic)
869,0.7,CF (KNNBasic)
881,0.7,CF (KNNBasic)
879,0.7555555555555555,CF (KNNBasic)
883,0.7,CF (KNNBasic)
882,0.7111111111111111,CF (KNNBasic)
884,0.7,CF (KNNBasic)
886,0.7888888888888889,CF (KNNBasic)
885,0.7,CF (KNNBasic)
889,0.7,CF (KNNBasic)
874,0.7,CF (KNNBasic)
892,0.7,CF (KNNBasic)
890,0.7,CF (KNNBasic)
893,0.7,CF (KNNBasic)
887,0.7111111111111111,CF (KNNBasic)
891,0.7,CF (KNNBasic)
894,0.7,CF (KNNBasic)
896,0.7,CF (KNNBasic)
897,0.7111111111111111,CF (KNNBasic)
901,0.7,CF (KNNBasic)
899,0.7111111111111111,CF (KNNBasic)
903,0.7,CF (KNNBasic)
904,0.7648148148148148,CF (KNNBasic)
907,0.7,CF (KNNBasic)
905,0.7,CF (KNNBasic)
902,0.7,CF (KNNBasic)
898,0.7,CF (KNNBasic)
895,0.7888888888888889,CF (KNNBasic)
906,0.7,CF (KNNBasic)
900,0.7111111111111111,CF (KNNBasic)
908,0.7,CF (KNNBasic)
916,0.7,CF (KNNBasic)
911,0.7,CF (KNNBasic)
912,0.7888888888888889,CF (KNNBasic)
914,0.7,CF (KNNBasic)
918,0.7,CF (KNNBasic)
919,0.7,CF (KNNBasic)
921,0.7648148148148148,CF (KNNBasic)
910,0.7,CF (KNNBasic)
913,0.7,CF (KNNBasic)
915,0.7,CF (KNNBasic)
922,0.7111111111111111,CF (KNNBasic)
923,0.7925925925925925,CF (KNNBasic)
928,0.7,CF (KNNBasic)
927,0.7,CF (KNNBasic)
924,0.7,CF (KNNBasic)
929,0.7111111111111111,CF (KNNBasic)
931,0.7,CF (KNNBasic)
917,0.7111111111111111,CF (KNNBasic)
932,0.7111111111111111,CF (KNNBasic)
909,0.6574074074074074,CF (KNNBasic)
934,0.7,CF (KNNBasic)
933,0.6777777777777778,CF (KNNBasic)
935,0.7,CF (KNNBasic)
938,0.7,CF (KNNBasic)
940,0.7,CF (KNNBasic)
888,0.7,CF (KNNBasic)
925,0.7,CF (KNNBasic)
942,0.7,CF (KNNBasic)
937,0.7,CF (KNNBasic)
926,0.7,CF (KNNBasic)
943,0.6777777777777778,CF (KNNBasic)
939,0.7,CF (KNNBasic)
936,0.7,CF (KNNBasic)
930,0.7,CF (KNNBasic)
920,0.7,CF (KNNBasic)
941,0.7,CF (KNNBasic)
196,0.5037037037037037,SVD
186,0.8444444444444444,SVD
22,0.6981481481481482,SVD
244,0.662962962962963,SVD
166,0.8145502645502646,SVD
298,0.8140740740740742,SVD
115,0.8129629629629629,SVD
253,0.8537037037037037,SVD
305,0.8629629629629629,SVD
6,0.9092592592592592,SVD
62,0.7566666666666666,SVD
286,0.8492592592592593,SVD
200,0.6888888888888889,SVD
210,0.8048148148148149,SVD
224,0.874074074074074,SVD
303,0.8055555555555556,SVD
122,0.8981481481481481,SVD
194,0.79,SVD
291,0.8685185185185185,SVD
234,0.8048148148148149,SVD
119,0.8340740740740741,SVD
167,0.7851851851851852,SVD
299,0.4814814814814814,SVD
308,0.8037037037037037,SVD
95,0.8203703703703704,SVD
38,0.7207407407407407,SVD
102,0.8351851851851853,SVD
63,0.725925925925926,SVD
160,0.7474074074074074,SVD
50,0.77,SVD
301,0.8148148148148149,SVD
225,0.8648148148148148,SVD
290,0.8300000000000001,SVD
97,0.8962962962962964,SVD
157,0.7911111111111111,SVD
181,0.8066666666666666,SVD
278,0.8318518518518518,SVD
276,0.9148148148148149,SVD
7,0.8048148148148149,SVD
10,0.7944444444444445,SVD
284,0.7240740740740741,SVD
201,0.9070370370370371,SVD
287,0.8796296296296297,SVD
246,0.8677777777777778,SVD
242,0.827037037037037,SVD
249,0.7592592592592593,SVD
99,0.8333333333333334,SVD
178,0.7296296296296296,SVD
251,0.8603703703703703,SVD
81,0.725925925925926,SVD
260,0.8314814814814815,SVD
25,0.8362433862433862,SVD
59,0.8177777777777778,SVD
72,0.7103703703703704,SVD
87,0.8485185185185186,SVD
42,0.7496296296296296,SVD
292,0.674074074074074,SVD
20,0.7714814814814814,SVD
13,0.825925925925926,SVD
138,0.5981481481481481,SVD
60,0.8103703703703704,SVD
57,0.8783068783068784,SVD
223,0.8392592592592593,SVD
189,0.8066666666666666,SVD
243,0.8196296296296297,SVD
92,0.8114814814814815,SVD
241,0.8418518518518519,SVD
254,0.8114814814814815,SVD
293,0.8759259259259259,SVD
127,0.835925925925926,SVD
222,0.8018518518518518,SVD
267,0.7196296296296296,SVD
11,0.8203703703703704,SVD
8,0.7529629629629631,SVD
162,0.8277777777777777,SVD
279,0.75,SVD
145,0.8362962962962963,SVD
28,0.7851851851851852,SVD
135,0.8148148148148149,SVD
32,0.6585185185185185,SVD
90,0.7907407407407407,SVD
216,0.78,SVD
250,0.8129629629629629,SVD
271,0.8503703703703703,SVD
265,0.7018518518518518,SVD
198,0.8092592592592593,SVD
168,0.8837037037037038,SVD
110,0.7833333333333333,SVD
58,0.8851851851851852,SVD
237,0.8614814814814815,SVD
94,0.7537037037037037,SVD
128,0.7933333333333334,SVD
44,0.7992592592592592,SVD
264,0.8456613756613757,SVD
41,0.8092592592592593,SVD
82,0.8540740740740741,SVD
262,0.7648148148148148,SVD
174,0.7685185185185185,SVD
43,0.8537037037037037,SVD
84,0.8648148148148148,SVD
269,0.8555555555555556,SVD
259,0.73,SVD
85,0.8714814814814815,SVD
213,0.8288888888888889,SVD
121,0.7057142857142857,SVD
49,0.8007407407407408,SVD
155,0.8084656084656084,SVD
68,0.8044179894179894,SVD
172,0.874021164021164,SVD
19,0.8566666666666667,SVD
268,0.8666666666666667,SVD
5,0.7255555555555555,SVD
80,0.7537037037037038,SVD
66,0.8685185185185185,SVD
18,0.7407407407407407,SVD
26,0.7727513227513227,SVD
130,0.8685185185185185,SVD
256,0.8092592592592593,SVD
1,0.8407407407407408,SVD
56,0.7722222222222221,SVD
15,0.7066137566137565,SVD
207,0.7925925925925925,SVD
232,0.9148148148148149,SVD
52,0.7185185185185186,SVD
161,0.8240740740740741,SVD
148,0.7722222222222223,SVD
125,0.7911111111111111,SVD
83,0.7677248677248677,SVD
272,0.8096296296296297,SVD
151,0.7962962962962963,SVD
54,0.8681481481481481,SVD
16,0.8443915343915345,SVD
91,0.787037037037037,SVD
294,0.862010582010582,SVD
229,0.8622222222222222,SVD
36,0.8658201058201058,SVD
70,0.7455555555555556,SVD
14,0.8781481481481481,SVD
295,0.8166666666666667,SVD
233,0.8140740740740742,SVD
214,0.8722222222222222,SVD
192,0.8955555555555555,SVD
100,0.7703703703703704,SVD
307,0.8111111111111111,SVD
297,0.8055555555555556,SVD
193,0.7407407407407407,SVD
113,0.845925925925926,SVD
275,0.8685185185185185,SVD
219,0.8148148148148148,SVD
218,0.8275661375661376,SVD
123,0.8603703703703703,SVD
158,0.8362962962962963,SVD
302,0.8377777777777777,SVD
23,0.8703703703703703,SVD
296,0.8444444444444444,SVD
33,0.8262962962962963,SVD
154,0.7696296296296297,SVD
77,0.8092592592592593,SVD
270,0.8351851851851853,SVD
187,0.7740740740740741,SVD
170,0.8092592592592593,SVD
101,0.7481481481481481,SVD
184,0.9,SVD
112,0.8185185185185185,SVD
133,0.8092592592592593,SVD
215,0.9,SVD
69,0.8111111111111111,SVD
104,0.744973544973545,SVD
240,0.7780423280423281,SVD
144,0.8333333333333334,SVD
191,0.6848148148148149,SVD
61,0.8171957671957673,SVD
142,0.6273015873015872,SVD
177,0.812962962962963,SVD
203,0.7907407407407407,SVD
21,0.7000000000000001,SVD
197,0.8311111111111111,SVD
134,0.8240740740740741,SVD
180,0.8888888888888888,SVD
236,0.8437037037037037,SVD
263,0.8732804232804232,SVD
109,0.7585185185185185,SVD
64,0.7381481481481482,SVD
114,0.8574074074074074,SVD
239,0.8333333333333334,SVD
117,0.8462962962962963,SVD
65,0.8616402116402117,SVD
137,0.7951851851851852,SVD
257,0.8092592592592593,SVD
111,0.8518518518518519,SVD
285,0.8614814814814815,SVD
96,0.837037037037037,SVD
116,0.7862962962962963,SVD
73,0.8442328042328042,SVD
221,0.8948148148148148,SVD
235,0.7537037037037037,SVD
164,0.8722222222222222,SVD
281,0.8222222222222222,SVD
182,0.8048148148148149,SVD
129,0.7862962962962963,SVD
45,0.8277777777777777,SVD
131,0.8111111111111111,SVD
230,0.6833333333333333,SVD
126,0.8503703703703703,SVD
231,0.8759259259259259,SVD
280,0.7907407407407407,SVD
288,0.7748148148148148,SVD
152,0.8925925925925926,SVD
217,0.8574074074074074,SVD
79,0.7659259259259259,SVD
75,0.8667724867724867,SVD
245,0.8407407407407408,SVD
282,0.8318518518518518,SVD
78,0.674074074074074,SVD
118,0.8411111111111111,SVD
283,0.7714814814814814,SVD
171,0.8332804232804233,SVD
107,0.7687830687830688,SVD
226,0.6714814814814816,SVD
306,0.8196296296296296,SVD
173,0.8592592592592593,SVD
185,0.7355555555555555,SVD
150,0.6814814814814815,SVD
274,0.8048148148148149,SVD
188,0.8611111111111112,SVD
48,0.8018518518518518,SVD
311,0.8677777777777778,SVD
165,0.8651851851851852,SVD
208,0.7634920634920634,SVD
2,0.8351851851851853,SVD
205,0.8218253968253968,SVD
248,0.737037037037037,SVD
93,0.8235978835978837,SVD
159,0.9092592592592592,SVD
146,0.7381481481481482,SVD
29,0.8325925925925926,SVD
156,0.8997883597883598,SVD
37,0.8055555555555556,SVD
141,0.8574074074074074,SVD
195,0.692962962962963,SVD
108,0.7444444444444445,SVD
47,0.8529629629629629,SVD
255,0.8596296296296296,SVD
89,0.8718518518518519,SVD
140,0.7240740740740741,SVD
190,0.8448148148148148,SVD
24,0.7785185185185185,SVD
17,0.8725925925925926,SVD
313,0.7651851851851852,SVD
53,0.8574074074074074,SVD
124,0.8677777777777778,SVD
149,0.8066666666666666,SVD
176,0.8437037037037037,SVD
106,0.8574074074074074,SVD
312,0.6892592592592592,SVD
175,0.8222222222222222,SVD
153,0.7518518518518519,SVD
220,0.7714814814814814,SVD
143,0.8214285714285714,SVD
199,0.7633333333333333,SVD
202,0.9111111111111111,SVD
277,0.7022222222222223,SVD
206,0.758888888888889,SVD
76,0.7722222222222223,SVD
314,0.7825925925925926,SVD
136,0.8529629629629629,SVD
179,0.7762962962962963,SVD
4,0.8614814814814815,SVD
304,0.8592592592592593,SVD
3,0.8633333333333333,SVD
227,0.8300000000000001,SVD
252,0.8333333333333334,SVD
212,0.7457142857142858,SVD
310,0.8092592592592593,SVD
35,0.8500000000000001,SVD
147,0.7907407407407407,SVD
105,0.8518518518518519,SVD
34,0.8214814814814815,SVD
71,0.8574074074074074,SVD
51,0.8611111111111112,SVD
204,0.8851851851851852,SVD
315,0.8066666666666666,SVD
31,0.855925925925926,SVD
316,0.8418518518518519,SVD
103,0.9296296296296296,SVD
318,0.7685185185185186,SVD
30,0.7871957671957672,SVD
120,0.7681481481481481,SVD
46,0.7344444444444445,SVD
289,0.8596296296296296,SVD
209,0.8103703703703704,SVD
261,0.8692592592592593,SVD
88,0.8696296296296296,SVD
9,0.8455555555555556,SVD
247,0.8018518518518518,SVD
321,0.8596296296296296,SVD
266,0.8629629629629629,SVD
74,0.8268253968253969,SVD
238,0.7314814814814815,SVD
319,0.8333333333333334,SVD
323,0.7837037037037038,SVD
67,0.8760846560846561,SVD
211,0.8092592592592592,SVD
98,0.7548148148148148,SVD
12,0.7888888888888889,SVD
40,0.8555555555555556,SVD
258,0.8833333333333333,SVD
228,0.7777777777777778,SVD
325,0.8011111111111111,SVD
320,0.8907407407407407,SVD
326,0.7477777777777778,SVD
327,0.8174074074074074,SVD
183,0.8751851851851852,SVD
328,0.7833333333333333,SVD
322,0.8503703703703703,SVD
330,0.8277777777777778,SVD
27,0.8111111111111111,SVD
331,0.8051851851851852,SVD
332,0.8407407407407408,SVD
329,0.7462962962962962,SVD
86,0.8577777777777778,SVD
139,0.8444444444444444,SVD
300,0.8177777777777778,SVD
163,0.7364021164021164,SVD
333,0.8345502645502646,SVD
334,0.9037037037037037,SVD
39,0.8888888888888888,SVD
324,0.8885185185185185,SVD
132,0.7962962962962963,SVD
336,0.8811111111111111,SVD
335,0.7275661375661375,SVD
169,0.8407407407407408,SVD
338,0.8148148148148149,SVD
339,0.8111111111111111,SVD
309,0.8586243386243386,SVD
342,0.8185185185185185,SVD
340,0.7374074074074074,SVD
317,0.8574074074074074,SVD
341,0.7481481481481482,SVD
343,0.8444444444444444,SVD
344,0.827037037037037,SVD
345,0.8400000000000001,SVD
346,0.8448148148148148,SVD
347,0.662962962962963,SVD
273,0.8277777777777777,SVD
55,0.8314814814814815,SVD
349,0.7455555555555555,SVD
348,0.7759259259259259,SVD
354,0.8622222222222222,SVD
351,0.8074074074074074,SVD
358,0.8722222222222222,SVD
352,0.797037037037037,SVD
360,0.8296296296296296,SVD
363,0.6444444444444445,SVD
355,0.7994179894179895,SVD
362,0.8203703703703704,SVD
357,0.7885185185185185,SVD
356,0.8422222222222222,SVD
361,0.7381481481481482,SVD
365,0.7994708994708994,SVD
350,0.8188888888888889,SVD
367,0.8400000000000001,SVD
368,0.8788888888888889,SVD
371,0.7596296296296297,SVD
373,0.9114814814814814,SVD
370,0.6862962962962962,SVD
374,0.7625925925925926,SVD
372,0.8555555555555556,SVD
337,0.8244444444444444,SVD
378,0.7959259259259259,SVD
366,0.8611111111111112,SVD
377,0.7962433862433862,SVD
375,0.7944444444444445,SVD
359,0.7473280423280424,SVD
379,0.8888888888888888,SVD
380,0.9022222222222223,SVD
381,0.8596296296296296,SVD
385,0.7,SVD
382,0.8855555555555555,SVD
387,0.7814814814814814,SVD
364,0.8351851851851853,SVD
369,0.8474074074074074,SVD
388,0.8792592592592593,SVD
386,0.8455555555555556,SVD
389,0.8696296296296296,SVD
383,0.8783068783068784,SVD
390,0.5722222222222222,SVD
393,0.7555555555555555,SVD
392,0.6244444444444445,SVD
376,0.7659259259259259,SVD
394,0.7574074074074074,SVD
391,0.8707407407407408,SVD
398,0.804074074074074,SVD
397,0.8444444444444444,SVD
399,0.8037037037037037,SVD
396,0.8296296296296296,SVD
401,0.6822222222222223,SVD
402,0.6437037037037037,SVD
384,0.8037037037037037,SVD
395,0.8722222222222222,SVD
353,0.7151851851851851,SVD
403,0.8362962962962963,SVD
405,0.8437037037037037,SVD
400,0.8881481481481481,SVD
406,0.89,SVD
407,0.8103703703703704,SVD
409,0.7962962962962963,SVD
404,0.8796296296296297,SVD
413,0.8466137566137566,SVD
416,0.7462962962962962,SVD
408,0.8722222222222222,SVD
410,0.8381481481481482,SVD
411,0.7818518518518518,SVD
417,0.8055555555555556,SVD
412,0.8001587301587302,SVD
420,0.8296296296296296,SVD
422,0.7092592592592593,SVD
425,0.8777777777777778,SVD
419,0.825925925925926,SVD
415,0.8781481481481481,SVD
423,0.7862962962962963,SVD
429,0.7796296296296297,SVD
428,0.8870370370370371,SVD
427,0.8762962962962964,SVD
418,0.8429629629629629,SVD
424,0.7648148148148148,SVD
432,0.8696296296296296,SVD
421,0.6992592592592592,SVD
435,0.8222222222222222,SVD
433,0.7066666666666667,SVD
426,0.737037037037037,SVD
436,0.9074074074074074,SVD
430,0.801058201058201,SVD
434,0.8551851851851852,SVD
437,0.5333333333333333,SVD
438,0.8977777777777778,SVD
431,0.8037037037037037,SVD
442,0.7911111111111111,SVD
440,0.7559259259259259,SVD
445,0.8962962962962964,SVD
447,0.7306878306878306,SVD
449,0.8022222222222222,SVD
450,0.7207407407407407,SVD
446,0.8,SVD
439,0.8207407407407408,SVD
451,0.837037037037037,SVD
452,0.7225925925925927,SVD
454,0.8207407407407408,SVD
453,0.8400000000000001,SVD
414,0.7696296296296297,SVD
455,0.8348148148148149,SVD
444,0.8092592592592592,SVD
448,0.9111111111111111,SVD
457,0.8685185185185185,SVD
456,0.8037037037037037,SVD
458,0.9296296296296296,SVD
462,0.7122222222222222,SVD
459,0.8722222222222222,SVD
460,0.8048148148148149,SVD
461,0.8166666666666667,SVD
467,0.7388888888888889,SVD
468,0.8596296296296296,SVD
466,0.7648148148148148,SVD
472,0.8288888888888889,SVD
465,0.7944444444444445,SVD
463,0.8797883597883598,SVD
471,0.8866666666666667,SVD
474,0.8096296296296297,SVD
469,0.7685185185185186,SVD
464,0.8055555555555556,SVD
476,0.8759259259259259,SVD
478,0.86994708994709,SVD
473,0.8018518518518518,SVD
470,0.7944444444444445,SVD
480,0.7148148148148148,SVD
441,0.8492592592592593,SVD
479,0.8055555555555556,SVD
484,0.8907407407407407,SVD
486,0.825925925925926,SVD
487,0.8566666666666667,SVD
482,0.8770370370370371,SVD
481,0.7707407407407407,SVD
492,0.8481481481481481,SVD
493,0.8685185185185186,SVD
490,0.9181481481481482,SVD
489,0.8484656084656085,SVD
483,0.8597883597883598,SVD
496,0.8907407407407407,SVD
494,0.8605555555555555,SVD
495,0.8474074074074074,SVD
477,0.8744444444444445,SVD
497,0.7462962962962962,SVD
488,0.7944444444444445,SVD
498,0.9085185185185185,SVD
499,0.8537037037037037,SVD
491,0.8222222222222222,SVD
500,0.8666666666666667,SVD
502,0.7296296296296296,SVD
503,0.7740740740740741,SVD
504,0.8055555555555556,SVD
505,0.8685185185185185,SVD
506,0.7518518518518519,SVD
443,0.7818518518518518,SVD
507,0.8722222222222222,SVD
514,0.8333333333333334,SVD
508,0.6703703703703703,SVD
511,0.6296296296296298,SVD
515,0.8434920634920635,SVD
512,0.8537037037037037,SVD
513,0.5981481481481481,SVD
475,0.7833333333333333,SVD
523,0.712962962962963,SVD
518,0.7692592592592593,SVD
509,0.6762962962962963,SVD
516,0.8096296296296297,SVD
510,0.7925925925925925,SVD
524,0.8411111111111111,SVD
501,0.8574074074074074,SVD
525,0.9059259259259259,SVD
521,0.8874074074074074,SVD
520,0.7818518518518518,SVD
519,0.8837037037037038,SVD
528,0.8857142857142857,SVD
532,0.7789417989417989,SVD
530,0.8366666666666667,SVD
531,0.7759259259259259,SVD
529,0.8996296296296297,SVD
517,0.7222222222222222,SVD
527,0.8103703703703704,SVD
485,0.8025925925925926,SVD
533,0.7251851851851852,SVD
535,0.8962962962962964,SVD
536,0.8092592592592593,SVD
526,0.8092592592592593,SVD
537,0.8703703703703705,SVD
534,0.7759259259259259,SVD
541,0.7314814814814814,SVD
538,0.7277777777777777,SVD
542,0.842962962962963,SVD
545,0.8944444444444445,SVD
539,0.7870370370370371,SVD
547,0.7717460317460317,SVD
543,0.8381481481481481,SVD
548,0.8203703703703704,SVD
546,0.6796296296296296,SVD
522,0.8214814814814815,SVD
551,0.8781481481481481,SVD
544,0.75,SVD
553,0.8085185185185185,SVD
552,0.8018518518518518,SVD
540,0.8714814814814815,SVD
554,0.8203703703703704,SVD
550,0.8985185185185185,SVD
556,0.7459259259259259,SVD
559,0.7706878306878306,SVD
560,0.8592592592592593,SVD
561,0.9177777777777778,SVD
563,0.7481481481481482,SVD
566,0.8166666666666667,SVD
557,0.8092592592592592,SVD
558,0.8677777777777778,SVD
564,0.8574074074074074,SVD
565,0.7862962962962963,SVD
573,0.8444444444444444,SVD
549,0.7796296296296297,SVD
567,0.812962962962963,SVD
569,0.8114814814814815,SVD
562,0.7425925925925926,SVD
576,0.8214814814814815,SVD
577,0.8288888888888889,SVD
579,0.7166666666666667,SVD
574,0.8759259259259259,SVD
555,0.8870370370370371,SVD
572,0.8503703703703704,SVD
575,0.8492592592592593,SVD
584,0.662962962962963,SVD
588,0.9048148148148148,SVD
587,0.7434391534391536,SVD
568,0.8992592592592592,SVD
586,0.837037037037037,SVD
585,0.8066666666666666,SVD
582,0.8077777777777777,SVD
591,0.7288888888888889,SVD
581,0.7518518518518518,SVD
592,0.8925925925925926,SVD
580,0.892962962962963,SVD
590,0.8592592592592593,SVD
593,0.774074074074074,SVD
583,0.8848148148148148,SVD
596,0.8429629629629629,SVD
570,0.8185185185185185,SVD
599,0.8981481481481481,SVD
589,0.9084656084656084,SVD
594,0.8092592592592593,SVD
597,0.7696296296296297,SVD
578,0.75,SVD
601,0.9262962962962963,SVD
602,0.8888888888888888,SVD
600,0.7296296296296296,SVD
605,0.8333333333333334,SVD
603,0.7870370370370371,SVD
595,0.7240740740740741,SVD
606,0.7740740740740741,SVD
608,0.912962962962963,SVD
607,0.6481481481481481,SVD
610,0.7777777777777778,SVD
611,0.8055555555555556,SVD
617,0.8844444444444445,SVD
618,0.8481481481481481,SVD
614,0.8288888888888889,SVD
609,0.8025925925925925,SVD
615,0.8240740740740741,SVD
616,0.8277777777777778,SVD
620,0.8381481481481481,SVD
571,0.762962962962963,SVD
619,0.8333333333333334,SVD
613,0.8314814814814815,SVD
622,0.78,SVD
621,0.8566666666666667,SVD
604,0.8474074074074074,SVD
624,0.8251851851851852,SVD
612,0.7907407407407407,SVD
627,0.8447619047619048,SVD
623,0.819047619047619,SVD
628,0.8611111111111112,SVD
625,0.8588888888888889,SVD
629,0.912962962962963,SVD
633,0.75,SVD
632,0.7844444444444444,SVD
631,0.8277777777777778,SVD
634,0.952962962962963,SVD
639,0.8194973544973545,SVD
630,0.8518518518518519,SVD
642,0.9037037037037037,SVD
637,0.5433333333333334,SVD
640,0.8220105820105821,SVD
626,0.8548148148148148,SVD
643,0.7422222222222222,SVD
598,0.8592592592592593,SVD
638,0.8625925925925926,SVD
635,0.8462962962962963,SVD
644,0.8814814814814815,SVD
636,0.845925925925926,SVD
645,0.8203703703703704,SVD
648,0.8366666666666667,SVD
647,0.8481481481481481,SVD
650,0.8537037037037037,SVD
651,0.8651851851851852,SVD
654,0.7396296296296296,SVD
653,0.8407407407407408,SVD
655,0.8537037037037037,SVD
649,0.7314814814814814,SVD
658,0.7888888888888889,SVD
656,0.8677777777777778,SVD
660,0.8592592592592593,SVD
659,0.7592592592592593,SVD
646,0.8296296296296297,SVD
663,0.8568253968253968,SVD
664,0.7425925925925926,SVD
657,0.7518518518518519,SVD
665,0.8888888888888888,SVD
666,0.7222222222222222,SVD
661,0.8396296296296296,SVD
662,0.819047619047619,SVD
667,0.8666666666666667,SVD
641,0.797037037037037,SVD
668,0.9388888888888889,SVD
673,0.7407407407407407,SVD
671,0.6666666666666667,SVD
669,0.7870370370370371,SVD
676,0.837037037037037,SVD
674,0.7277777777777779,SVD
652,0.7666666666666666,SVD
677,0.882962962962963,SVD
682,0.8925925925925926,SVD
679,0.8074074074074074,SVD
684,0.7814814814814814,SVD
685,0.8466666666666667,SVD
683,0.8066666666666666,SVD
691,0.832962962962963,SVD
672,0.8022222222222222,SVD
692,0.825925925925926,SVD
690,0.7518518518518519,SVD
689,0.8455555555555556,SVD
686,0.9481481481481482,SVD
693,0.8651851851851852,SVD
688,0.8751851851851852,SVD
697,0.9333333333333333,SVD
698,0.7833333333333333,SVD
670,0.8037037037037037,SVD
694,0.8740740740740741,SVD
680,0.8537037037037037,SVD
705,0.662962962962963,SVD
701,0.8314814814814815,SVD
699,0.804074074074074,SVD
704,0.8544444444444445,SVD
707,0.888888888888889,SVD
700,0.766984126984127,SVD
687,0.7343386243386243,SVD
695,0.7737037037037037,SVD
675,0.7962962962962963,SVD
708,0.7444973544973545,SVD
709,0.7555555555555555,SVD
711,0.725925925925926,SVD
710,0.85,SVD
712,0.804074074074074,SVD
715,0.7029629629629629,SVD
713,0.8240740740740741,SVD
716,0.902962962962963,SVD
681,0.8466666666666667,SVD
678,0.85,SVD
719,0.8437037037037037,SVD
702,0.7596296296296297,SVD
721,0.8888888888888888,SVD
714,0.8762962962962964,SVD
717,0.7074074074074075,SVD
718,0.8434920634920635,SVD
696,0.8351851851851853,SVD
722,0.8333333333333334,SVD
724,0.8640740740740741,SVD
727,0.8474074074074074,SVD
725,0.8583068783068784,SVD
706,0.7759259259259259,SVD
720,0.8407407407407408,SVD
729,0.8433333333333333,SVD
726,0.763968253968254,SVD
728,0.7658201058201058,SVD
703,0.607936507936508,SVD
738,0.8751851851851852,SVD
736,0.8059259259259259,SVD
734,0.7040740740740741,SVD
730,0.89,SVD
743,0.7948148148148149,SVD
742,0.7,SVD
737,0.7092592592592593,SVD
733,0.8429629629629629,SVD
745,0.7625925925925926,SVD
740,0.8351851851851853,SVD
735,0.7003703703703703,SVD
747,0.7388888888888889,SVD
723,0.8596296296296296,SVD
739,0.7940740740740742,SVD
749,0.8462962962962963,SVD
748,0.7177777777777778,SVD
746,0.8051851851851852,SVD
